sourcetitle-abbrev,citation_title,language,category,year
Chem. Biodiversity,possibility apply strontium aluminate produce light-emitting plants: efficiency safety,eng,AgricultureandFoodScience,2023
J. Environ. Chem. Eng.,improvement surface property metal doped-ceo2 nanospindle catalyst direct synthesis dimethyl carbonate co2 methanol,eng,Nanotechnology,2023
J. Environ. Chem. Eng.,improvement surface property metal doped-ceo2 nanospindle catalyst direct synthesis dimethyl carbonate co2 methanol,eng,ChemicalEngineering,2023
J. Environ. Chem. Eng.,improvement surface property metal doped-ceo2 nanospindle catalyst direct synthesis dimethyl carbonate co2 methanol,eng,RenewableEnergy,2023
J. Mov. Disord.,safinamide adjunct levodopa asian caucasian patient parkinson’s disease motor fluctuations: post hoc analysis settle study,eng,MedicalResearch,2023
J. Mov. Disord.,safinamide adjunct levodopa asian caucasian patient parkinson’s disease motor fluctuations: post hoc analysis settle study,eng,HealthandWellness,2023
J. Mov. Disord.,safinamide adjunct levodopa asian caucasian patient parkinson’s disease motor fluctuations: post hoc analysis settle study,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Chemosphere,machine learning approach evaluate groundwater quality human health risk sustainable drinking irrigation purpose south india,eng,EnvironmentalScience,2023
Chemosphere,machine learning approach evaluate groundwater quality human health risk sustainable drinking irrigation purpose south india,eng,AgricultureandFoodScience,2023
Chemosphere,machine learning approach evaluate groundwater quality human health risk sustainable drinking irrigation purpose south india,eng,HealthandWellness,2023
Chemosphere,machine learning approach evaluate groundwater quality human health risk sustainable drinking irrigation purpose south india,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Chemosphere,machine learning approach evaluate groundwater quality human health risk sustainable drinking irrigation purpose south india,eng,EnvironmentalPolicyandGovernance,2023
J. Comput. Inf. Syst.,information quality investment service social medium,eng,EducationandSocialSciences,2023
J. Comput. Inf. Syst.,information quality investment service social medium,eng,ComputationalTechnologies,2023
Adv. Synth. Catal.,situ generated copper(ii)-quinoline complex robust versatile photocatalysts chlorosulfonylation olefin,eng,ChemicalEngineering,2023
Adv. Synth. Catal.,situ generated copper(ii)-quinoline complex robust versatile photocatalysts chlorosulfonylation olefin,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Adv. Synth. Catal.,situ generated copper(ii)-quinoline complex robust versatile photocatalysts chlorosulfonylation olefin,eng,MedicalResearch,2023
J. Appl. Polym. Sci.,synthesis characterization novel bio-based epoxy polymer derived natural phenolic compound,eng,MaterialsScience,2023
J. Appl. Polym. Sci.,synthesis characterization novel bio-based epoxy polymer derived natural phenolic compound,eng,ChemicalEngineering,2023
J. Appl. Polym. Sci.,synthesis characterization novel bio-based epoxy polymer derived natural phenolic compound,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Energy,"potential biodiesel production grass thailand consolidated bioprocessing using cellulolytic oleaginous yeast, cyberlindnera rhodanensis cu-cv7",eng,RenewableEnergy,2023
Energy,"potential biodiesel production grass thailand consolidated bioprocessing using cellulolytic oleaginous yeast, cyberlindnera rhodanensis cu-cv7",eng,"Biotechnology,BioengineeringandLifeSciences",2023
Energy,"potential biodiesel production grass thailand consolidated bioprocessing using cellulolytic oleaginous yeast, cyberlindnera rhodanensis cu-cv7",eng,AgricultureandFoodScience,2023
Food Control,graphene oxide modified cellulose paper-based device: novel platform cooking oil quality evaluation,eng,MaterialsScience,2023
Food Control,graphene oxide modified cellulose paper-based device: novel platform cooking oil quality evaluation,eng,ChemicalEngineering,2023
Food Control,graphene oxide modified cellulose paper-based device: novel platform cooking oil quality evaluation,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Food Control,graphene oxide modified cellulose paper-based device: novel platform cooking oil quality evaluation,eng,EnvironmentalScience,2023
Food Control,graphene oxide modified cellulose paper-based device: novel platform cooking oil quality evaluation,eng,FoodScience,2023
Int. J. GEOMATE,effect visual stimulus human thermal sensation short term resident outdoor campus landscape tropical climate,eng,EnvironmentalScience,2023
Int. J. GEOMATE,effect visual stimulus human thermal sensation short term resident outdoor campus landscape tropical climate,eng,RenewableEnergy,2023
Int. J. GEOMATE,effect visual stimulus human thermal sensation short term resident outdoor campus landscape tropical climate,eng,EcologyandConservation,2023
Lancet Child Adolesc. Health,haemodynamic support paediatric septic shock: global perspective,eng,MedicalResearch,2023
Lancet Child Adolesc. Health,haemodynamic support paediatric septic shock: global perspective,eng,HealthandWellness,2023
Lancet Child Adolesc. Health,haemodynamic support paediatric septic shock: global perspective,eng,EnvironmentalPolicyandGovernance,2023
Mov. Disord.,levodopa dose equivalency parkinson's disease: updated systematic review proposal,eng,MedicalResearch,2023
Mov. Disord.,levodopa dose equivalency parkinson's disease: updated systematic review proposal,eng,HealthandWellness,2023
Front. Immunol.,transition practice primary immunodeficiency disease southeast asia: regional survey,eng,MedicalResearch,2023
Front. Immunol.,transition practice primary immunodeficiency disease southeast asia: regional survey,eng,HealthandWellness,2023
Front. Immunol.,transition practice primary immunodeficiency disease southeast asia: regional survey,eng,EnvironmentalPolicyandGovernance,2023
Peritoneal Dial. Int.,peritoneal dialysis catheter: urine trouble,eng,MedicalResearch,2023
Peritoneal Dial. Int.,peritoneal dialysis catheter: urine trouble,eng,HealthandWellness,2023
Heliyon,prospective randomized study comparing efficacy povidone-iodine gargling benzydamine hydrochloride mucositis prevention head neck cancer patient receiving concurrent chemoradiotherapy,eng,MedicalResearch,2023
Heliyon,prospective randomized study comparing efficacy povidone-iodine gargling benzydamine hydrochloride mucositis prevention head neck cancer patient receiving concurrent chemoradiotherapy,eng,HealthandWellness,2023
Biofuel Bioprod. Biorefining,box–behnken optimization biodiesel production using trisodium phosphate catalyst monazite ore process,eng,RenewableEnergy,2023
Biofuel Bioprod. Biorefining,box–behnken optimization biodiesel production using trisodium phosphate catalyst monazite ore process,eng,ChemicalEngineering,2023
Biofuel Bioprod. Biorefining,box–behnken optimization biodiesel production using trisodium phosphate catalyst monazite ore process,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Biofuel Bioprod. Biorefining,box–behnken optimization biodiesel production using trisodium phosphate catalyst monazite ore process,eng,MaterialsScience,2023
Int. J. Nanosci. Nanotechnol.,spray drying asiatic acid-palm oil maltodextrin: improving nanoemulsion characteristic,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Int. J. Nanosci. Nanotechnol.,spray drying asiatic acid-palm oil maltodextrin: improving nanoemulsion characteristic,eng,FoodScience,2023
Int. J. Nanosci. Nanotechnol.,spray drying asiatic acid-palm oil maltodextrin: improving nanoemulsion characteristic,eng,MaterialsScience,2023
Int. J. Nanosci. Nanotechnol.,spray drying asiatic acid-palm oil maltodextrin: improving nanoemulsion characteristic,eng,ChemicalEngineering,2023
Int. J. Nanosci. Nanotechnol.,spray drying asiatic acid-palm oil maltodextrin: improving nanoemulsion characteristic,eng,Nanotechnology,2023
Transp. Infrastruct. Geotech.,undrained stability analysis spherical cavity non-homogeneous clay,eng,ChemicalEngineering,2023
Transp. Infrastruct. Geotech.,undrained stability analysis spherical cavity non-homogeneous clay,eng,Physics,2023
Transp. Infrastruct. Geotech.,undrained stability analysis spherical cavity non-homogeneous clay,eng,EcologyandConservation,2023
Biomed. Pharmacother.,cyanidin inhibits adipogenesis 3t3-l1 preadipocytes activating plc-ip3 pathway,eng,MedicalResearch,2023
Biomed. Pharmacother.,cyanidin inhibits adipogenesis 3t3-l1 preadipocytes activating plc-ip3 pathway,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Biomed. Pharmacother.,cyanidin inhibits adipogenesis 3t3-l1 preadipocytes activating plc-ip3 pathway,eng,HealthandWellness,2023
Sci. Rep.,"detection babesia bovis using loop-mediated isothermal amplification (lamp) improved thermostability, sensitivity alternative visualization method",eng,MedicalResearch,2023
Sci. Rep.,"detection babesia bovis using loop-mediated isothermal amplification (lamp) improved thermostability, sensitivity alternative visualization method",eng,"Biotechnology,BioengineeringandLifeSciences",2023
Sci. Rep.,"detection babesia bovis using loop-mediated isothermal amplification (lamp) improved thermostability, sensitivity alternative visualization method",eng,ChemicalEngineering,2023
Thail. Stat.,maxwell-burr x distribution: property application covid-19 mortality rate thailand,eng,MedicalResearch,2023
Thail. Stat.,maxwell-burr x distribution: property application covid-19 mortality rate thailand,eng,EnvironmentalPolicyandGovernance,2023
Thail. Stat.,maxwell-burr x distribution: property application covid-19 mortality rate thailand,eng,ComputationalTechnologies,2023
Chem. Eng. J.,artificial interface modification ni-rich ternary cathode material enhance electrochemical performance li-ion storage rf-plasma-assisted technique,eng,MaterialsScience,2023
Chem. Eng. J.,artificial interface modification ni-rich ternary cathode material enhance electrochemical performance li-ion storage rf-plasma-assisted technique,eng,ChemicalEngineering,2023
Chem. Eng. J.,artificial interface modification ni-rich ternary cathode material enhance electrochemical performance li-ion storage rf-plasma-assisted technique,eng,RenewableEnergy,2023
Catal Today,difference acid catalytic property w incorporated spherical sio2 1%al-doped sio2 propene metathesis,eng,ChemicalEngineering,2023
Catal Today,difference acid catalytic property w incorporated spherical sio2 1%al-doped sio2 propene metathesis,eng,MaterialsScience,2023
Catal Today,difference acid catalytic property w incorporated spherical sio2 1%al-doped sio2 propene metathesis,eng,HealthandWellness,2023
Belitung Nurs. J.,barrier facilitator access mental health service among people mental disorder indonesia: qualitative study,eng,MedicalResearch,2023
Belitung Nurs. J.,barrier facilitator access mental health service among people mental disorder indonesia: qualitative study,eng,HealthandWellness,2023
Belitung Nurs. J.,barrier facilitator access mental health service among people mental disorder indonesia: qualitative study,eng,EducationandSocialSciences,2023
JAMA Ophthalmol.,antidrug antibody tumor necrosis factor α inhibitor patient noninfectious uveitis,eng,MedicalResearch,2023
JAMA Ophthalmol.,antidrug antibody tumor necrosis factor α inhibitor patient noninfectious uveitis,eng,HealthandWellness,2023
JAMA Ophthalmol.,antidrug antibody tumor necrosis factor α inhibitor patient noninfectious uveitis,eng,"Biotechnology,BioengineeringandLifeSciences",2023
J. Metals Mater. Minerals,synthesis zinc oxide photocatalysts zinc-dust waste organic dye degradation,eng,MaterialsScience,2023
